survey_year,respondent_id,immigrant_generation,survey_weight,liberalism_index_v2_1,restrictionism_index_v2_1,concern_index_v2_1
2002,70,4,1.13570269,-0.41232606744173095,-0.9726397424888875,NA
2002,71,1,0.43155965,-0.41232606744173095,1.1005558013919279,NA
2002,72,1,0.43092381,-0.41232606744173095,1.1005558013919279,NA
2002,73,1,2.01221888,-0.41232606744173095,-0.9726397424888875,NA
2002,74,1,1.34666563,2.4246716390134115,-0.9726397424888875,NA
2002,75,1,0.67154486,-0.41232606744173095,-0.9726397424888875,NA
2002,76,1,1.03347595,-0.41232606744173095,-0.9726397424888875,NA
2002,77,1,0.26167684,-0.41232606744173095,NA,NA
2002,78,1,0.42838151,-0.41232606744173095,-0.9726397424888875,NA
2002,79,3,0.44521127,2.4246716390134115,-0.9726397424888875,NA
2002,80,3,1.59967409,-0.41232606744173095,1.1005558013919279,NA
2002,81,1,1.63861183,-0.41232606744173095,-0.9726397424888875,NA
2002,82,1,2.24470129,-0.41232606744173095,1.1005558013919279,NA
2002,83,1,2.20009666,-0.41232606744173095,1.1005558013919279,NA
2002,84,1,0.81038821,-0.41232606744173095,1.1005558013919279,NA
2002,85,1,3.87042576,-0.41232606744173095,-0.9726397424888875,NA
2002,86,1,1.79925221,-0.41232606744173095,1.1005558013919279,NA
2002,87,1,2.82628015,-0.41232606744173095,1.1005558013919279,NA
2002,88,4,0.79322548,-0.41232606744173095,1.1005558013919279,NA
2002,89,1,0.19742435,-0.41232606744173095,-0.9726397424888875,NA
2002,90,1,0.24237397,2.4246716390134115,1.1005558013919279,NA
2002,91,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,92,1,1.20701148,-0.41232606744173095,-0.9726397424888875,NA
2002,93,1,0.9103285,-0.41232606744173095,1.1005558013919279,NA
2002,94,1,1.40376094,-0.41232606744173095,-0.9726397424888875,NA
2002,95,1,0.49918541,-0.41232606744173095,-0.9726397424888875,NA
2002,96,3,1.13570269,-0.41232606744173095,-0.9726397424888875,NA
2002,97,1,1.57139448,-0.41232606744173095,-0.9726397424888875,NA
2002,98,2,1.8221158,-0.41232606744173095,1.1005558013919279,NA
2002,99,1,0.2825839,-0.41232606744173095,1.1005558013919279,NA
2002,100,1,2.15539685,-0.41232606744173095,-0.9726397424888875,NA
2002,101,1,0.72430776,-0.41232606744173095,1.1005558013919279,NA
2002,102,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,103,1,2.21650378,-0.41232606744173095,-0.9726397424888875,NA
2002,104,1,1.63861183,-0.41232606744173095,0.06395802945152021,NA
2002,105,1,0.33239318,-0.41232606744173095,0.06395802945152021,NA
2002,106,1,2.17737076,-0.41232606744173095,1.1005558013919279,NA
2002,107,2,2.01863904,-0.41232606744173095,-0.9726397424888875,NA
2002,108,1,0.59548037,-0.41232606744173095,1.1005558013919279,NA
2002,109,1,0.16269174,-0.41232606744173095,1.1005558013919279,NA
2002,110,1,0.40700471,-0.41232606744173095,1.1005558013919279,NA
2002,111,1,0.81321742,-0.41232606744173095,1.1005558013919279,NA
2002,112,1,1.06337857,-0.41232606744173095,1.1005558013919279,NA
2002,113,1,0.27849568,-0.41232606744173095,-0.9726397424888875,NA
2002,114,1,0.66326429,2.4246716390134115,-0.9726397424888875,NA
2002,115,1,0.34573949,-0.41232606744173095,-0.9726397424888875,NA
2002,116,2,2.746233,2.4246716390134115,-0.9726397424888875,NA
2002,117,1,0.77074295,-0.41232606744173095,-0.9726397424888875,NA
2002,118,1,0.43155965,2.4246716390134115,1.1005558013919279,NA
2002,119,1,1.60172154,-0.41232606744173095,-0.9726397424888875,NA
2002,120,1,0.52397245,-0.41232606744173095,-0.9726397424888875,NA
2002,121,2,0.81086331,-0.41232606744173095,-0.9726397424888875,NA
2002,122,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,123,1,0.84743764,-0.41232606744173095,0.06395802945152021,NA
2002,124,1,0.05396139,-0.41232606744173095,-0.9726397424888875,NA
2002,125,2,1.54559003,2.4246716390134115,-0.9726397424888875,NA
2002,126,1,1.94591566,-0.41232606744173095,-0.9726397424888875,NA
2002,127,1,1.37956053,-0.41232606744173095,1.1005558013919279,NA
2002,128,1,3.13794379,-0.41232606744173095,-0.9726397424888875,NA
2002,129,1,1.8221158,-0.41232606744173095,-0.9726397424888875,NA
2002,130,2,2.01863904,-0.41232606744173095,0.06395802945152021,NA
2002,131,NA,NA,2.4246716390134115,-0.9726397424888875,NA
2002,132,1,1.90051643,-0.41232606744173095,1.1005558013919279,NA
2002,133,1,2.01863904,NA,0.06395802945152021,NA
2002,134,1,1.1214362,-0.41232606744173095,1.1005558013919279,NA
2002,135,1,0.31273823,-0.41232606744173095,NA,NA
2002,136,1,0.16227888,-0.41232606744173095,0.06395802945152021,NA
2002,137,2,0.22551271,-0.41232606744173095,1.1005558013919279,NA
2002,138,1,0.07740837,-0.41232606744173095,0.06395802945152021,NA
2002,139,NA,NA,2.4246716390134115,-0.9726397424888875,NA
2002,140,1,1.62786621,-0.41232606744173095,-0.9726397424888875,NA
2002,141,1,2.33977035,-0.41232606744173095,-0.9726397424888875,NA
2002,142,3,2.56596533,-0.41232606744173095,-0.9726397424888875,NA
2002,143,3,1.02132689,-0.41232606744173095,1.1005558013919279,NA
2002,144,1,0.7385397,-0.41232606744173095,1.1005558013919279,NA
2002,145,1,0.46251023,-0.41232606744173095,-0.9726397424888875,NA
2002,146,2,0.14116913,-0.41232606744173095,1.1005558013919279,NA
2002,147,1,0.27971363,-0.41232606744173095,-0.9726397424888875,NA
2002,148,1,0.19121128,-0.41232606744173095,0.06395802945152021,NA
2002,149,1,0.70976942,NA,-0.9726397424888875,NA
2002,150,1,0.10453226,-0.41232606744173095,1.1005558013919279,NA
2002,151,2,0.53847403,2.4246716390134115,-0.9726397424888875,NA
2002,152,NA,NA,2.4246716390134115,-0.9726397424888875,NA
2002,153,1,0.17277479,-0.41232606744173095,1.1005558013919279,NA
2002,154,1,0.64730704,-0.41232606744173095,1.1005558013919279,NA
2002,155,NA,NA,2.4246716390134115,-0.9726397424888875,NA
2002,156,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,157,1,1.4240540800000001,-0.41232606744173095,-0.9726397424888875,NA
2002,158,1,0.42867919,-0.41232606744173095,-0.9726397424888875,NA
2002,159,1,1.12785169,-0.41232606744173095,1.1005558013919279,NA
2002,160,1,0.28519168,-0.41232606744173095,-0.9726397424888875,NA
2002,161,1,0.25352329,-0.41232606744173095,-0.9726397424888875,NA
2002,162,1,1.8221158,-0.41232606744173095,0.06395802945152021,NA
2002,163,3,1.54137784,-0.41232606744173095,1.1005558013919279,NA
2002,164,2,0.81904171,-0.41232606744173095,-0.9726397424888875,NA
2002,165,1,0.25999317,-0.41232606744173095,1.1005558013919279,NA
2002,166,1,0.18074162,-0.41232606744173095,-0.9726397424888875,NA
2002,167,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,168,1,0.2427316,-0.41232606744173095,-0.9726397424888875,NA
2002,169,1,0.6313993,-0.41232606744173095,-0.9726397424888875,NA
2002,170,2,1.49216661,-0.41232606744173095,-0.9726397424888875,NA
2002,171,2,2.026621,-0.41232606744173095,-0.9726397424888875,NA
2002,172,1,2.49663537,-0.41232606744173095,1.1005558013919279,NA
2002,173,2,1.58388281,-0.41232606744173095,1.1005558013919279,NA
2002,174,2,1.10172471,-0.41232606744173095,1.1005558013919279,NA
2002,175,1,3.86975396,-0.41232606744173095,1.1005558013919279,NA
2002,176,1,0.64562333,-0.41232606744173095,NA,NA
2002,177,1,1.06711135,-0.41232606744173095,-0.9726397424888875,NA
2002,178,1,0.15183647,-0.41232606744173095,1.1005558013919279,NA
2002,179,1,0.70594591,-0.41232606744173095,-0.9726397424888875,NA
2002,180,1,1.35723694,-0.41232606744173095,-0.9726397424888875,NA
2002,181,1,0.66919579,2.4246716390134115,-0.9726397424888875,NA
2002,182,1,0.23259654,NA,NA,NA
2002,183,3,2.4460877,-0.41232606744173095,1.1005558013919279,NA
2002,184,1,1.66498243,-0.41232606744173095,-0.9726397424888875,NA
2002,185,NA,1.56366041,-0.41232606744173095,0.06395802945152021,NA
2002,186,1,1.96236485,-0.41232606744173095,1.1005558013919279,NA
2002,187,1,2.09652518,-0.41232606744173095,-0.9726397424888875,NA
2002,188,1,1.14728098,-0.41232606744173095,1.1005558013919279,NA
2002,189,3,1.28063862,-0.41232606744173095,-0.9726397424888875,NA
2002,190,1,2.79775748,-0.41232606744173095,-0.9726397424888875,NA
2002,191,4,3.44675778,2.4246716390134115,-0.9726397424888875,NA
2002,192,1,0.25040998,-0.41232606744173095,1.1005558013919279,NA
2002,193,1,0.68359116,-0.41232606744173095,NA,NA
2002,194,1,0.84906881,-0.41232606744173095,-0.9726397424888875,NA
2002,195,3,0.1723471,-0.41232606744173095,1.1005558013919279,NA
2002,196,2,1.19045346,-0.41232606744173095,1.1005558013919279,NA
2002,197,1,1.11658972,-0.41232606744173095,1.1005558013919279,NA
2002,198,1,1.42831456,-0.41232606744173095,-0.9726397424888875,NA
2002,199,NA,NA,NA,-0.9726397424888875,NA
2002,200,3,0.59156959,-0.41232606744173095,-0.9726397424888875,NA
2002,201,1,2.16470091,NA,-0.9726397424888875,NA
2002,202,2,3.46206825,-0.41232606744173095,-0.9726397424888875,NA
2002,203,2,1.75385929,-0.41232606744173095,-0.9726397424888875,NA
2002,204,3,1.77921354,2.4246716390134115,-0.9726397424888875,NA
2002,205,1,3.86684599,-0.41232606744173095,1.1005558013919279,NA
2002,206,1,1.9809954,-0.41232606744173095,-0.9726397424888875,NA
2002,207,4,2.57690213,-0.41232606744173095,-0.9726397424888875,NA
2002,208,3,1.15715159,-0.41232606744173095,0.06395802945152021,NA
2002,209,2,0.36028118,-0.41232606744173095,NA,NA
2002,210,1,0.2980806,-0.41232606744173095,-0.9726397424888875,NA
2002,211,2,0.32606627,-0.41232606744173095,-0.9726397424888875,NA
2002,212,3,1.37215787,-0.41232606744173095,1.1005558013919279,NA
2002,213,1,1.57139448,-0.41232606744173095,-0.9726397424888875,NA
2002,214,1,0.96574587,-0.41232606744173095,-0.9726397424888875,NA
2002,215,1,2.91624994,-0.41232606744173095,1.1005558013919279,NA
2002,216,1,1.1157811,-0.41232606744173095,-0.9726397424888875,NA
2002,217,1,2.49663537,-0.41232606744173095,-0.9726397424888875,NA
2002,218,1,0.2300877,-0.41232606744173095,1.1005558013919279,NA
2002,219,1,0.65356355,-0.41232606744173095,-0.9726397424888875,NA
2002,220,1,2.19184912,-0.41232606744173095,-0.9726397424888875,NA
2002,221,1,0.12132148,2.4246716390134115,-0.9726397424888875,NA
2002,222,1,0.44843714,-0.41232606744173095,1.1005558013919279,NA
2002,223,1,2.49663537,-0.41232606744173095,-0.9726397424888875,NA
2002,224,4,1.28063862,2.4246716390134115,-0.9726397424888875,NA
2002,225,1,2.27655197,-0.41232606744173095,-0.9726397424888875,NA
2002,226,3,3.2934281,2.4246716390134115,-0.9726397424888875,NA
2002,227,1,2.19184912,NA,1.1005558013919279,NA
2002,228,1,1.41894724,-0.41232606744173095,1.1005558013919279,NA
2002,229,1,1.40376094,-0.41232606744173095,-0.9726397424888875,NA
2002,230,3,1.56131207,-0.41232606744173095,1.1005558013919279,NA
2002,231,1,3.76888943,-0.41232606744173095,-0.9726397424888875,NA
2002,232,1,0.21809815,-0.41232606744173095,-0.9726397424888875,NA
2002,233,2,0.26771943,-0.41232606744173095,-0.9726397424888875,NA
2002,234,3,1.56854257,-0.41232606744173095,-0.9726397424888875,NA
2002,235,1,1.6046687,-0.41232606744173095,-0.9726397424888875,NA
2002,236,3,1.91171229,-0.41232606744173095,-0.9726397424888875,NA
2002,237,2,3.8664854,-0.41232606744173095,1.1005558013919279,NA
2002,238,3,1.63425562,2.4246716390134115,-0.9726397424888875,NA
2002,239,1,1.04488524,-0.41232606744173095,NA,NA
2002,240,1,0.44407281,-0.41232606744173095,1.1005558013919279,NA
2002,241,4,2.60636626,-0.41232606744173095,-0.9726397424888875,NA
2002,242,2,0.48818657,-0.41232606744173095,-0.9726397424888875,NA
2002,243,2,1.9234119,-0.41232606744173095,-0.9726397424888875,NA
2002,244,1,2.08289896,-0.41232606744173095,1.1005558013919279,NA
2002,245,1,2.02894474,-0.41232606744173095,-0.9726397424888875,NA
2002,246,2,2.08289896,-0.41232606744173095,-0.9726397424888875,NA
2002,247,4,2.00540129,-0.41232606744173095,-0.9726397424888875,NA
2002,248,1,0.27747155,-0.41232606744173095,-0.9726397424888875,NA
2002,249,1,0.46372529,-0.41232606744173095,0.06395802945152021,NA
2002,250,1,0.37305435,-0.41232606744173095,1.1005558013919279,NA
2002,251,1,0.11825129,-0.41232606744173095,1.1005558013919279,NA
2002,252,1,0.47311785,-0.41232606744173095,-0.9726397424888875,NA
2002,253,1,1.87578716,-0.41232606744173095,1.1005558013919279,NA
2002,254,1,0.74860744,-0.41232606744173095,1.1005558013919279,NA
2002,255,1,1.03723674,-0.41232606744173095,-0.9726397424888875,NA
2002,256,NA,2.55320088,2.4246716390134115,-0.9726397424888875,NA
2002,257,1,0.46251023,-0.41232606744173095,1.1005558013919279,NA
2002,258,1,1.28130364,-0.41232606744173095,1.1005558013919279,NA
2002,259,1,0.48885968,-0.41232606744173095,-0.9726397424888875,NA
2002,260,1,0.39454818,-0.41232606744173095,-0.9726397424888875,NA
2002,261,1,1.15181748,-0.41232606744173095,1.1005558013919279,NA
2002,262,1,1.01227388,-0.41232606744173095,0.06395802945152021,NA
2002,263,1,0.13381726,-0.41232606744173095,-0.9726397424888875,NA
2002,264,2,0.07725344,-0.41232606744173095,-0.9726397424888875,NA
2002,265,1,1.70183519,-0.41232606744173095,1.1005558013919279,NA
2002,266,1,3.86761376,-0.41232606744173095,1.1005558013919279,NA
2002,267,4,0.74332163,-0.41232606744173095,-0.9726397424888875,NA
2002,268,1,0.61804069,-0.41232606744173095,-0.9726397424888875,NA
2002,269,NA,NA,NA,1.1005558013919279,NA
2002,270,1,0.09059278,-0.41232606744173095,-0.9726397424888875,NA
2002,271,1,0.22836965,-0.41232606744173095,-0.9726397424888875,NA
2002,272,1,0.04460484,-0.41232606744173095,1.1005558013919279,NA
2002,273,NA,NA,-0.41232606744173095,NA,NA
2002,274,2,0.69684167,-0.41232606744173095,-0.9726397424888875,NA
2002,275,1,0.66487285,-0.41232606744173095,1.1005558013919279,NA
2002,276,3,1.52616203,-0.41232606744173095,1.1005558013919279,NA
2002,277,1,0.31273823,-0.41232606744173095,1.1005558013919279,NA
2002,278,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,279,NA,NA,-0.41232606744173095,NA,NA
2002,280,1,1.77921354,-0.41232606744173095,1.1005558013919279,NA
2002,281,1,2.19610373,-0.41232606744173095,1.1005558013919279,NA
2002,282,NA,NA,2.4246716390134115,NA,NA
2002,283,2,1.84754861,-0.41232606744173095,1.1005558013919279,NA
2002,284,1,2.56596533,-0.41232606744173095,-0.9726397424888875,NA
2002,285,2,3.5487618,-0.41232606744173095,-0.9726397424888875,NA
2002,286,1,2.65552502,-0.41232606744173095,-0.9726397424888875,NA
2002,287,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,288,3,0.43347694,-0.41232606744173095,-0.9726397424888875,NA
2002,289,1,0.64264456,-0.41232606744173095,-0.9726397424888875,NA
2002,290,1,0.07740837,-0.41232606744173095,1.1005558013919279,NA
2002,291,1,0.25352329,-0.41232606744173095,NA,NA
2002,292,2,0.07725344,-0.41232606744173095,1.1005558013919279,NA
2002,293,1,0.66995253,-0.41232606744173095,1.1005558013919279,NA
2002,294,1,0.05518278,-0.41232606744173095,0.06395802945152021,NA
2002,295,3,0.83935043,-0.41232606744173095,0.06395802945152021,NA
2002,296,1,0.73831783,-0.41232606744173095,1.1005558013919279,NA
2002,297,3,1.8617858,2.4246716390134115,-0.9726397424888875,NA
2002,298,2,1.75385929,-0.41232606744173095,1.1005558013919279,NA
2002,299,2,2.27655197,-0.41232606744173095,1.1005558013919279,NA
2002,300,3,1.80256283,-0.41232606744173095,-0.9726397424888875,NA
2002,301,1,0.42208075,-0.41232606744173095,0.06395802945152021,NA
2002,302,1,0.041342,2.4246716390134115,1.1005558013919279,NA
2002,303,4,1.12348994,-0.41232606744173095,1.1005558013919279,NA
2002,304,1,0.31812391,-0.41232606744173095,NA,NA
2002,305,1,2.31076774,-0.41232606744173095,-0.9726397424888875,NA
2002,306,1,3.86903045,-0.41232606744173095,-0.9726397424888875,NA
2002,307,2,1.31081418,-0.41232606744173095,1.1005558013919279,NA
2002,308,1,2.16061471,-0.41232606744173095,1.1005558013919279,NA
2002,309,1,0.26771943,-0.41232606744173095,-0.9726397424888875,NA
2002,310,1,0.43283196,-0.41232606744173095,1.1005558013919279,NA
2002,311,2,2.09138863,2.4246716390134115,-0.9726397424888875,NA
2002,312,1,0.37262485,-0.41232606744173095,-0.9726397424888875,NA
2002,313,1,3.76961553,-0.41232606744173095,1.1005558013919279,NA
2002,314,3,0.86321591,-0.41232606744173095,1.1005558013919279,NA
2002,315,2,3.86684599,2.4246716390134115,-0.9726397424888875,NA
2002,316,3,1.26316829,-0.41232606744173095,1.1005558013919279,NA
2002,317,1,0.14961649,-0.41232606744173095,1.1005558013919279,NA
2002,318,1,0.13381726,-0.41232606744173095,-0.9726397424888875,NA
2002,319,1,0.82333247,-0.41232606744173095,1.1005558013919279,NA
2002,320,1,0.71851885,-0.41232606744173095,-0.9726397424888875,NA
2002,321,1,1.82862116,-0.41232606744173095,1.1005558013919279,NA
2002,322,1,0.04142219,-0.41232606744173095,-0.9726397424888875,NA
2002,323,3,2.49663537,2.4246716390134115,-0.9726397424888875,NA
2002,324,1,0.95485678,-0.41232606744173095,-0.9726397424888875,NA
2002,325,1,2.91624994,-0.41232606744173095,1.1005558013919279,NA
2002,326,2,1.9809954,-0.41232606744173095,-0.9726397424888875,NA
2002,327,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,328,1,2.55320088,-0.41232606744173095,-0.9726397424888875,NA
2002,329,NA,NA,-0.41232606744173095,NA,NA
2002,330,NA,NA,-0.41232606744173095,-0.9726397424888875,NA
2002,331,2,0.60813085,-0.41232606744173095,1.1005558013919279,NA
2002,332,1,0.57130528,-0.41232606744173095,-0.9726397424888875,NA
2002,333,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,334,1,0.55814056,-0.41232606744173095,1.1005558013919279,NA
2002,335,NA,NA,-0.41232606744173095,-0.9726397424888875,NA
2002,336,1,0.48885968,-0.41232606744173095,1.1005558013919279,NA
2002,337,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,338,1,0.64637329,-0.41232606744173095,1.1005558013919279,NA
2002,339,1,0.51823835,-0.41232606744173095,-0.9726397424888875,NA
2002,340,3,2.17754428,-0.41232606744173095,1.1005558013919279,NA
2002,341,2,1.91171229,-0.41232606744173095,1.1005558013919279,NA
2002,342,2,1.45341753,-0.41232606744173095,-0.9726397424888875,NA
2002,343,1,2.9353279,-0.41232606744173095,1.1005558013919279,NA
2002,344,1,2.39101859,-0.41232606744173095,-0.9726397424888875,NA
2002,345,3,2.12852092,2.4246716390134115,0.06395802945152021,NA
2002,346,1,1.99073332,-0.41232606744173095,1.1005558013919279,NA
2002,347,1,1.73915786,-0.41232606744173095,1.1005558013919279,NA
2002,348,2,0.25260396,-0.41232606744173095,0.06395802945152021,NA
2002,349,3,1.9234119,-0.41232606744173095,-0.9726397424888875,NA
2002,350,1,0.61034411,-0.41232606744173095,1.1005558013919279,NA
2002,351,2,2.51765516,-0.41232606744173095,1.1005558013919279,NA
2002,352,3,0.25992988,-0.41232606744173095,-0.9726397424888875,NA
2002,353,3,2.19184912,-0.41232606744173095,1.1005558013919279,NA
2002,354,1,1.14063588,-0.41232606744173095,-0.9726397424888875,NA
2002,355,1,0.49920192,-0.41232606744173095,-0.9726397424888875,NA
2002,356,1,1.95121725,-0.41232606744173095,1.1005558013919279,NA
2002,357,NA,NA,-0.41232606744173095,1.1005558013919279,NA
2002,358,1,2.49663537,-0.41232606744173095,-0.9726397424888875,NA
2002,359,2,2.16061471,-0.41232606744173095,0.06395802945152021,NA
2002,360,1,0.18584111,-0.41232606744173095,-0.9726397424888875,NA
2002,361,1,1.24805805,-0.41232606744173095,-0.9726397424888875,NA
2002,362,1,0.89707489,-0.41232606744173095,-0.9726397424888875,NA
2002,363,2,2.19184912,-0.41232606744173095,-0.9726397424888875,NA
2002,364,1,2.12852092,-0.41232606744173095,-0.9726397424888875,NA
2002,365,3,1.41894724,-0.41232606744173095,1.1005558013919279,NA
2002,366,1,1.9809954,-0.41232606744173095,-0.9726397424888875,NA
2002,367,2,1.56131207,-0.41232606744173095,1.1005558013919279,NA
2002,368,1,2.91624994,-0.41232606744173095,-0.9726397424888875,NA
2002,369,1,2.45242461,-0.41232606744173095,1.1005558013919279,NA
2002,370,1,3.76653975,-0.41232606744173095,0.06395802945152021,NA
2002,371,1,0.09309804,-0.41232606744173095,-0.9726397424888875,NA
2002,372,1,0.13381726,-0.41232606744173095,-0.9726397424888875,NA
2002,373,1,3.87088578,-0.41232606744173095,1.1005558013919279,NA
2002,374,2,0.43565146,2.4246716390134115,-0.9726397424888875,NA
2002,375,1,0.19580213,-0.41232606744173095,-0.9726397424888875,NA
2002,376,1,0.28345571,-0.41232606744173095,-0.9726397424888875,NA
2002,377,NA,1.71437441,-0.41232606744173095,NA,NA
2002,378,1,0.61804069,-0.41232606744173095,NA,NA
2002,379,2,0.43565146,-0.41232606744173095,1.1005558013919279,NA
2002,380,1,1.91171229,-0.41232606744173095,-0.9726397424888875,NA
2002,381,3,1.73915786,2.4246716390134115,-0.9726397424888875,NA
2002,382,1,1.54822463,-0.41232606744173095,-0.9726397424888875,NA
2002,383,1,2.4460877,-0.41232606744173095,0.06395802945152021,NA
2002,384,2,0.7436186,2.4246716390134115,-0.9726397424888875,NA
2002,385,1,2.49663537,-0.41232606744173095,-0.9726397424888875,NA
2002,386,1,2.60297629,-0.41232606744173095,1.1005558013919279,NA
2002,387,1,0.26771943,-0.41232606744173095,0.06395802945152021,NA
2002,388,1,0.18297798,-0.41232606744173095,1.1005558013919279,NA
2002,389,1,0.0826379,-0.41232606744173095,1.1005558013919279,NA
2002,390,1,0.73639004,-0.41232606744173095,1.1005558013919279,NA
2002,391,1,0.12659751,-0.41232606744173095,1.1005558013919279,NA
2002,392,1,0.82333247,-0.41232606744173095,1.1005558013919279,NA
2002,393,3,1.66352154,-0.41232606744173095,1.1005558013919279,NA
2002,394,1,2.12852092,-0.41232606744173095,-0.9726397424888875,NA
2002,395,1,3.76961553,-0.41232606744173095,-0.9726397424888875,NA
2002,396,1,3.13794379,-0.41232606744173095,-0.9726397424888875,NA
2002,397,1,1.52616203,-0.41232606744173095,-0.9726397424888875,NA
2002,398,1,3.76789621,-0.41232606744173095,-0.9726397424888875,NA
