year,raw_variable_name,label,matched_concepts,matched_keywords
2002,Q12_15,Q.12 What do you think are the two most important health care issues for the government to address?- Don't Know,political_attitudes,government
2002,Q12_15,Q.12 What do you think are the two most important health care issues for the government to address?- Don't Know,political_attitudes,government
2002,Q12_16,Q.12 What do you think are the two most important health care issues for the government to address?- Refused,political_attitudes,government
2002,Q12_16,Q.12 What do you think are the two most important health care issues for the government to address?- Refused,political_attitudes,government
2002,Q12_2,Q.12 What do you think are the two most important health care issues for the government to address?- Lifestyle,political_attitudes,government
2002,Q12_2,Q.12 What do you think are the two most important health care issues for the government to address?- Lifestyle,political_attitudes,government
2002,Q12_3,Q.12 What do you think are the two most important health care issues for the government to address?- Perscription Drugs,political_attitudes,government
2002,Q12_3,Q.12 What do you think are the two most important health care issues for the government to address?- Perscription Drugs,political_attitudes,government
2002,Q12_4,Q.12 What do you think are the two most important health care issues for the government to address?- Healthcare Costs General and HC Access,political_attitudes,government
2002,Q12_4,Q.12 What do you think are the two most important health care issues for the government to address?- Healthcare Costs General and HC Access,political_attitudes,government
2002,Q12_5,Q.12 What do you think are the two most important health care issues for the government to address?- Health Insurance,political_attitudes,government
2002,Q12_5,Q.12 What do you think are the two most important health care issues for the government to address?- Health Insurance,political_attitudes,government
2002,Q12_6,Q.12 What do you think are the two most important health care issues for the government to address?- Elderly Perscription Drugs,political_attitudes,government
2002,Q12_6,Q.12 What do you think are the two most important health care issues for the government to address?- Elderly Perscription Drugs,political_attitudes,government
2002,Q12_7,Q.12 What do you think are the two most important health care issues for the government to address?- Medicare/Elderly,political_attitudes,government
2002,Q12_7,Q.12 What do you think are the two most important health care issues for the government to address?- Medicare/Elderly,political_attitudes,government
2002,Q12_8,Q.12 What do you think are the two most important health care issues for the government to address?- Issues related to Healthcare Professional,political_attitudes,government
2002,Q12_8,Q.12 What do you think are the two most important health care issues for the government to address?- Issues related to Healthcare Professional,political_attitudes,government
2002,Q12_9,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance Issues,political_attitudes,government
2002,Q12_9,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance Issues,political_attitudes,government
2002,QN10,"Q.10 Some people believe that Religious, charitable and community organizations can do the best job of providing services to people in need. Others believe that The government can do the best job. Which is closer to your view?",political_attitudes,government
2002,QN10,"Q.10 Some people believe that Religious, charitable and community organizations can do the best job of providing services to people in need. Others believe that The government can do the best job. Which is closer to your view?",political_attitudes,government
2002,QN1101,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN1101,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN1102,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN1102,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN1103,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN1103,Q.11 What do you think are the two most important issues for the government to address?,political_attitudes,government
2002,QN11_01,Q.11 What do you think are the two most important issues for the government to address?- Healthcare/healthcare reform,political_attitudes,government
2002,QN11_01,Q.11 What do you think are the two most important issues for the government to address?- Healthcare/healthcare reform,political_attitudes,government
2002,QN11_02,Q.11 What do you think are the two most important issues for the government to address?- Medicare,political_attitudes,government
2002,QN11_02,Q.11 What do you think are the two most important issues for the government to address?- Medicare,political_attitudes,government
2002,QN11_03,Q.11 What do you think are the two most important issues for the government to address?- Prescription drug costs are too high,political_attitudes,government
2002,QN11_03,Q.11 What do you think are the two most important issues for the government to address?- Prescription drug costs are too high,political_attitudes,government
2002,QN11_04,Q.11 What do you think are the two most important issues for the government to address?- Other healthcare,political_attitudes,government
2002,QN11_04,Q.11 What do you think are the two most important issues for the government to address?- Other healthcare,political_attitudes,government
2002,QN11_05,Q.11 What do you think are the two most important issues for the government to address?- The economy,political_attitudes,government
2002,QN11_05,Q.11 What do you think are the two most important issues for the government to address?- The economy,political_attitudes,government
2002,QN11_06,Q.11 What do you think are the two most important issues for the government to address?- Better wages/increase minimum wage,political_attitudes,government
2002,QN11_06,Q.11 What do you think are the two most important issues for the government to address?- Better wages/increase minimum wage,political_attitudes,government
2002,QN11_07,Q.11 What do you think are the two most important issues for the government to address?- Unemployment/create more jobs,political_attitudes,government
2002,QN11_07,Q.11 What do you think are the two most important issues for the government to address?- Unemployment/create more jobs,political_attitudes,government
2002,QN11_08,Q.11 What do you think are the two most important issues for the government to address?- Poverty/more help for the poor/homeless,political_attitudes,government
2002,QN11_08,Q.11 What do you think are the two most important issues for the government to address?- Poverty/more help for the poor/homeless,political_attitudes,government
2002,QN11_09,Q.11 What do you think are the two most important issues for the government to address?- Welfare/welfare reform,political_attitudes,government
2002,QN11_09,Q.11 What do you think are the two most important issues for the government to address?- Welfare/welfare reform,political_attitudes,government
2002,QN11_10,Q.11 What do you think are the two most important issues for the government to address?- Housing/better housing for low income,political_attitudes,government
2002,QN11_10,Q.11 What do you think are the two most important issues for the government to address?- Housing/better housing for low income,political_attitudes,government
2002,QN11_11,Q.11 What do you think are the two most important issues for the government to address?- Other economical,political_attitudes,government
2002,QN11_11,Q.11 What do you think are the two most important issues for the government to address?- Other economical,political_attitudes,government
2002,QN11_12,Q.11 What do you think are the two most important issues for the government to address?- The election process/revamping the voting process,political_attitudes,government
2002,QN11_12,Q.11 What do you think are the two most important issues for the government to address?- The election process/revamping the voting process,political_attitudes,government
2002,QN11_13,Q.11 What do you think are the two most important issues for the government to address?- National budget/deficit/reducing the nation's deficit,political_attitudes,government
2002,QN11_13,Q.11 What do you think are the two most important issues for the government to address?- National budget/deficit/reducing the nation's deficit,political_attitudes,government
2002,QN11_14,Q.11 What do you think are the two most important issues for the government to address?- Foreign policy/foreign relations,political_attitudes,government
2002,QN11_14,Q.11 What do you think are the two most important issues for the government to address?- Foreign policy/foreign relations,political_attitudes,government
2002,QN11_15,Q.11 What do you think are the two most important issues for the government to address?- World peace/peace in the Middle East,political_attitudes,government
2002,QN11_15,Q.11 What do you think are the two most important issues for the government to address?- World peace/peace in the Middle East,political_attitudes,government
2002,QN11_16,Q.11 What do you think are the two most important issues for the government to address?- Military/national defense/strengthen our country's defense,political_attitudes,government
2002,QN11_16,Q.11 What do you think are the two most important issues for the government to address?- Military/national defense/strengthen our country's defense,political_attitudes,government
2002,QN11_17,Q.11 What do you think are the two most important issues for the government to address?- Campaign finance reform,political_attitudes,government
2002,QN11_17,Q.11 What do you think are the two most important issues for the government to address?- Campaign finance reform,political_attitudes,government
2002,QN11_18,Q.11 What do you think are the two most important issues for the government to address?- Honesty in government,political_attitudes,government
2002,QN11_18,Q.11 What do you think are the two most important issues for the government to address?- Honesty in government,political_attitudes,government
2002,QN11_19,Q.11 What do you think are the two most important issues for the government to address?- Keep government out of our lives,political_attitudes,government
2002,QN11_19,Q.11 What do you think are the two most important issues for the government to address?- Keep government out of our lives,political_attitudes,government
2002,QN11_20,Q.11 What do you think are the two most important issues for the government to address?- Other governmental/political issues,political_attitudes,government
2002,QN11_20,Q.11 What do you think are the two most important issues for the government to address?- Other governmental/political issues,political_attitudes,government
2002,QN11_21,Q.11 What do you think are the two most important issues for the government to address?- Crime/violence,political_attitudes,government
2002,QN11_21,Q.11 What do you think are the two most important issues for the government to address?- Crime/violence,political_attitudes,government
2002,QN11_22,Q.11 What do you think are the two most important issues for the government to address?- Drug problems,political_attitudes,government
2002,QN11_22,Q.11 What do you think are the two most important issues for the government to address?- Drug problems,political_attitudes,government
2002,QN11_23,Q.11 What do you think are the two most important issues for the government to address?- Gun control/gun laws,political_attitudes,government
2002,QN11_23,Q.11 What do you think are the two most important issues for the government to address?- Gun control/gun laws,political_attitudes,government
2002,QN11_24,Q.11 What do you think are the two most important issues for the government to address?- Racism/civil rights,political_attitudes,government
2002,QN11_24,Q.11 What do you think are the two most important issues for the government to address?- Racism/civil rights,political_attitudes,government
2002,QN11_25,Q.11 What do you think are the two most important issues for the government to address?- Other unlawful,political_attitudes,government
2002,QN11_25,Q.11 What do you think are the two most important issues for the government to address?- Other unlawful,political_attitudes,government
2002,QN11_26,Q.11 What do you think are the two most important issues for the government to address?- Education/school system/better schooling,political_attitudes,government
2002,QN11_26,Q.11 What do you think are the two most important issues for the government to address?- Education/school system/better schooling,political_attitudes,government
2002,QN11_27,Q.11 What do you think are the two most important issues for the government to address?- Taxes/tax reform,political_attitudes,government
2002,QN11_27,Q.11 What do you think are the two most important issues for the government to address?- Taxes/tax reform,political_attitudes,government
2002,QN11_28,Q.11 What do you think are the two most important issues for the government to address?- Social security,political_attitudes,government
2002,QN11_28,Q.11 What do you think are the two most important issues for the government to address?- Social security,political_attitudes,government
2002,QN11_29,Q.11 What do you think are the two most important issues for the government to address?- Environmental issues/lack of concern for the environment,political_attitudes,government
2002,QN11_29,Q.11 What do you think are the two most important issues for the government to address?- Environmental issues/lack of concern for the environment,political_attitudes,government
2002,QN11_30,"Q.11 What do you think are the two most important issues for the government to address?- Utility rates/gas, electric and oil rates",political_attitudes,government
2002,QN11_30,"Q.11 What do you think are the two most important issues for the government to address?- Utility rates/gas, electric and oil rates",political_attitudes,government
2002,QN11_31,Q.11 What do you think are the two most important issues for the government to address?- Abortion issues,political_attitudes,government
2002,QN11_31,Q.11 What do you think are the two most important issues for the government to address?- Abortion issues,political_attitudes,government
2002,QN11_32,Q.11 What do you think are the two most important issues for the government to address?- Moral values,political_attitudes,government
2002,QN11_32,Q.11 What do you think are the two most important issues for the government to address?- Moral values,political_attitudes,government
2002,QN11_35,Q.11 What do you think are the two most important issues for the government to address?- Energy crisis,political_attitudes,government
2002,QN11_35,Q.11 What do you think are the two most important issues for the government to address?- Energy crisis,political_attitudes,government
2002,QN11_36,Q.11 What do you think are the two most important issues for the government to address?- Childcare/childcare reform,political_attitudes,government
2002,QN11_36,Q.11 What do you think are the two most important issues for the government to address?- Childcare/childcare reform,political_attitudes,government
2002,QN11_37,Q.11 What do you think are the two most important issues for the government to address?- Terrorism/events of 9/11,political_attitudes,government
2002,QN11_37,Q.11 What do you think are the two most important issues for the government to address?- Terrorism/events of 9/11,political_attitudes,government
2002,QN11_38,Q.11 What do you think are the two most important issues for the government to address?- Aids,political_attitudes,government
2002,QN11_38,Q.11 What do you think are the two most important issues for the government to address?- Aids,political_attitudes,government
2002,QN11_39,Q.11 What do you think are the two most important issues for the government to address?- Cancer,political_attitudes,government
2002,QN11_39,Q.11 What do you think are the two most important issues for the government to address?- Cancer,political_attitudes,government
2002,QN11_40,Q.11 What do you think are the two most important issues for the government to address?- Hispanic issues/help Hispanics,political_attitudes,government
2002,QN11_40,Q.11 What do you think are the two most important issues for the government to address?- Hispanic issues/help Hispanics,political_attitudes,government
2002,QN11_41,Q.11 What do you think are the two most important issues for the government to address?- Religion/religious/churches,political_attitudes,government
2002,QN11_41,Q.11 What do you think are the two most important issues for the government to address?- Religion/religious/churches,political_attitudes,government
2002,QN11_42,Q.11 What do you think are the two most important issues for the government to address?- Teenagers/youth/teen issues,political_attitudes,government
2002,QN11_42,Q.11 What do you think are the two most important issues for the government to address?- Teenagers/youth/teen issues,political_attitudes,government
2002,QN11_43,Q.11 What do you think are the two most important issues for the government to address?- Foreign aid/help our people first/well being of our people,political_attitudes,government
2002,QN11_43,Q.11 What do you think are the two most important issues for the government to address?- Foreign aid/help our people first/well being of our people,political_attitudes,government
2002,QN11_96,Q.11 What do you think are the two most important issues for the government to address?- None,political_attitudes,government
2002,QN11_96,Q.11 What do you think are the two most important issues for the government to address?- None,political_attitudes,government
2002,QN11_97,Q.11 What do you think are the two most important issues for the government to address?- Other,political_attitudes,government
2002,QN11_97,Q.11 What do you think are the two most important issues for the government to address?- Other,political_attitudes,government
2002,QN11_98,Q.11 What do you think are the two most important issues for the government to address?- Don't Know,political_attitudes,government
2002,QN11_98,Q.11 What do you think are the two most important issues for the government to address?- Don't Know,political_attitudes,government
2002,QN11_99,Q.11 What do you think are the two most important issues for the government to address?- Refused,political_attitudes,government
2002,QN11_99,Q.11 What do you think are the two most important issues for the government to address?- Refused,political_attitudes,government
2002,QN1201,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN1201,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN1202,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN1202,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN1203,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN1203,Q.12 What do you think are the two most important health care issues for the government to address?,political_attitudes,government
2002,QN12_01,Q.12 What do you think are the two most important health care issues for the government to address?- Heart/heart disease (heart conditon/heart failure),political_attitudes,government
2002,QN12_01,Q.12 What do you think are the two most important health care issues for the government to address?- Heart/heart disease (heart conditon/heart failure),political_attitudes,government
2002,QN12_02,Q.12 What do you think are the two most important health care issues for the government to address?- Heart attack,political_attitudes,government
2002,QN12_02,Q.12 What do you think are the two most important health care issues for the government to address?- Heart attack,political_attitudes,government
2002,QN12_03,Q.12 What do you think are the two most important health care issues for the government to address?- Blood pressure/high blood pressure/hypertension,political_attitudes,government
2002,QN12_03,Q.12 What do you think are the two most important health care issues for the government to address?- Blood pressure/high blood pressure/hypertension,political_attitudes,government
2002,QN12_04,Q.12 What do you think are the two most important health care issues for the government to address?- Stroke,political_attitudes,government
2002,QN12_04,Q.12 What do you think are the two most important health care issues for the government to address?- Stroke,political_attitudes,government
2002,QN12_05,Q.12 What do you think are the two most important health care issues for the government to address?- Cancer,political_attitudes,government
2002,QN12_05,Q.12 What do you think are the two most important health care issues for the government to address?- Cancer,political_attitudes,government
2002,QN12_06,Q.12 What do you think are the two most important health care issues for the government to address?- Hiv/aids,political_attitudes,government
2002,QN12_06,Q.12 What do you think are the two most important health care issues for the government to address?- Hiv/aids,political_attitudes,government
2002,QN12_07,Q.12 What do you think are the two most important health care issues for the government to address?- Diabetes,political_attitudes,government
2002,QN12_07,Q.12 What do you think are the two most important health care issues for the government to address?- Diabetes,political_attitudes,government
2002,QN12_08,Q.12 What do you think are the two most important health care issues for the government to address?- Arthritis,political_attitudes,government
2002,QN12_08,Q.12 What do you think are the two most important health care issues for the government to address?- Arthritis,political_attitudes,government
2002,QN12_09,Q.12 What do you think are the two most important health care issues for the government to address?- Alzheimer's,political_attitudes,government
2002,QN12_09,Q.12 What do you think are the two most important health care issues for the government to address?- Alzheimer's,political_attitudes,government
2002,QN12_10,Q.12 What do you think are the two most important health care issues for the government to address?- Std's,political_attitudes,government
2002,QN12_10,Q.12 What do you think are the two most important health care issues for the government to address?- Std's,political_attitudes,government
2002,QN12_11,Q.12 What do you think are the two most important health care issues for the government to address?- Respiratory conditions/lung disease,political_attitudes,government
2002,QN12_11,Q.12 What do you think are the two most important health care issues for the government to address?- Respiratory conditions/lung disease,political_attitudes,government
2002,QN12_12,Q.12 What do you think are the two most important health care issues for the government to address?- Cholesterol,political_attitudes,government
2002,QN12_12,Q.12 What do you think are the two most important health care issues for the government to address?- Cholesterol,political_attitudes,government
2002,QN12_13,Q.12 What do you think are the two most important health care issues for the government to address?- Mental health/depression,political_attitudes,government
2002,QN12_13,Q.12 What do you think are the two most important health care issues for the government to address?- Mental health/depression,political_attitudes,government
2002,QN12_14,Q.12 What do you think are the two most important health care issues for the government to address?- Obesity/being overweight (over eating),political_attitudes,government
2002,QN12_14,Q.12 What do you think are the two most important health care issues for the government to address?- Obesity/being overweight (over eating),political_attitudes,government
2002,QN12_15,Q.12 What do you think are the two most important health care issues for the government to address?- Other diseases,political_attitudes,government
2002,QN12_15,Q.12 What do you think are the two most important health care issues for the government to address?- Other diseases,political_attitudes,government
2002,QN12_16,Q.12 What do you think are the two most important health care issues for the government to address?- Drug abuse,political_attitudes,government
2002,QN12_16,Q.12 What do you think are the two most important health care issues for the government to address?- Drug abuse,political_attitudes,government
2002,QN12_17,Q.12 What do you think are the two most important health care issues for the government to address?- Smoking/tobacco (teen smoking,political_attitudes,government
2002,QN12_17,Q.12 What do you think are the two most important health care issues for the government to address?- Smoking/tobacco (teen smoking,political_attitudes,government
2002,QN12_18,Q.12 What do you think are the two most important health care issues for the government to address?- Alcohol/drinking too much,political_attitudes,government
2002,QN12_18,Q.12 What do you think are the two most important health care issues for the government to address?- Alcohol/drinking too much,political_attitudes,government
2002,QN12_19,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of exercise/inactivity,political_attitudes,government
2002,QN12_19,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of exercise/inactivity,political_attitudes,government
2002,QN12_20,Q.12 What do you think are the two most important health care issues for the government to address?- Other lifestyle,political_attitudes,government
2002,QN12_20,Q.12 What do you think are the two most important health care issues for the government to address?- Other lifestyle,political_attitudes,government
2002,QN12_21,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of drugs/prescription drugs (paying fro rx),political_attitudes,government
2002,QN12_21,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of drugs/prescription drugs (paying fro rx),political_attitudes,government
2002,QN12_22,Q.12 What do you think are the two most important health care issues for the government to address?- Cost/high cost (affordability/bills) (n.s.),political_attitudes,government
2002,QN12_22,Q.12 What do you think are the two most important health care issues for the government to address?- Cost/high cost (affordability/bills) (n.s.),political_attitudes,government
2002,QN12_23,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of healthcare/health services,political_attitudes,government
2002,QN12_23,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of healthcare/health services,political_attitudes,government
2002,QN12_24,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of doctors (affording to go to doctor),political_attitudes,government
2002,QN12_24,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of doctors (affording to go to doctor),political_attitudes,government
2002,QN12_25,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of insurance,political_attitudes,government
2002,QN12_25,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of insurance,political_attitudes,government
2002,QN12_26,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of rx/healthcare for elderly/too high,political_attitudes,government
2002,QN12_26,Q.12 What do you think are the two most important health care issues for the government to address?- Cost of rx/healthcare for elderly/too high,political_attitudes,government
2002,QN12_27,Q.12 What do you think are the two most important health care issues for the government to address?- Other cost,political_attitudes,government
2002,QN12_27,Q.12 What do you think are the two most important health care issues for the government to address?- Other cost,political_attitudes,government
2002,QN12_28,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of (healthcare) insurance (getting it/availability),political_attitudes,government
2002,QN12_28,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of (healthcare) insurance (getting it/availability),political_attitudes,government
2002,QN12_29,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of national healthcare,political_attitudes,government
2002,QN12_29,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of national healthcare,political_attitudes,government
2002,QN12_30,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of healthcare for poor/lower income/minorities,political_attitudes,government
2002,QN12_30,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of healthcare for poor/lower income/minorities,political_attitudes,government
2002,QN12_31,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of coverage/insurance for poor/lower income/minorities,political_attitudes,government
2002,QN12_31,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of coverage/insurance for poor/lower income/minorities,political_attitudes,government
2002,QN12_32,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of insurance/healthcare for children,political_attitudes,government
2002,QN12_32,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of insurance/healthcare for children,political_attitudes,government
2002,QN12_33,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of healthcare/availability/not enough (unsp),political_attitudes,government
2002,QN12_33,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of healthcare/availability/not enough (unsp),political_attitudes,government
2002,QN12_34,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance/health insurance (n.s.),political_attitudes,government
2002,QN12_34,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance/health insurance (n.s.),political_attitudes,government
2002,QN12_35,Q.12 What do you think are the two most important health care issues for the government to address?- Inadequate coverage,political_attitudes,government
2002,QN12_35,Q.12 What do you think are the two most important health care issues for the government to address?- Inadequate coverage,political_attitudes,government
2002,QN12_36,Q.12 What do you think are the two most important health care issues for the government to address?- Medicare/changes,political_attitudes,government
2002,QN12_36,Q.12 What do you think are the two most important health care issues for the government to address?- Medicare/changes,political_attitudes,government
2002,QN12_37,Q.12 What do you think are the two most important health care issues for the government to address?- Healthcare for elderly,political_attitudes,government
2002,QN12_37,Q.12 What do you think are the two most important health care issues for the government to address?- Healthcare for elderly,political_attitudes,government
2002,QN12_38,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of preventative care/programs to stay healthy,political_attitudes,government
2002,QN12_38,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of preventative care/programs to stay healthy,political_attitudes,government
2002,QN12_39,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of quality healthcare/doctors who care,political_attitudes,government
2002,QN12_39,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of quality healthcare/doctors who care,political_attitudes,government
2002,QN12_40,Q.12 What do you think are the two most important health care issues for the government to address?- Access to healthcare/health services,political_attitudes,government
2002,QN12_40,Q.12 What do you think are the two most important health care issues for the government to address?- Access to healthcare/health services,political_attitudes,government
2002,QN12_41,Q.12 What do you think are the two most important health care issues for the government to address?- Long term healthcare,political_attitudes,government
2002,QN12_41,Q.12 What do you think are the two most important health care issues for the government to address?- Long term healthcare,political_attitudes,government
2002,QN12_42,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance doesn't cover enough services/procedures (unsp),political_attitudes,government
2002,QN12_42,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance doesn't cover enough services/procedures (unsp),political_attitudes,government
2002,QN12_43,Q.12 What do you think are the two most important health care issues for the government to address?- Other healthcare/insurance/coverage,political_attitudes,government
2002,QN12_43,Q.12 What do you think are the two most important health care issues for the government to address?- Other healthcare/insurance/coverage,political_attitudes,government
2002,QN12_44,Q.12 What do you think are the two most important health care issues for the government to address?- Shortage of healthcare professionals/doctors,political_attitudes,government
2002,QN12_44,Q.12 What do you think are the two most important health care issues for the government to address?- Shortage of healthcare professionals/doctors,political_attitudes,government
